申华呼和浩特武川义合美风电49.5MW工程项目,风电,2010/11/10,2010,49.5,111.75,41.1333,并网,内蒙古自治区,吴忠市,盐池县,花马池镇
邵阳邵东县真乡风电场,风电,2015/12/15,2015,50,112.0748874,27.18187782,并网,湖南省,吴忠市,盐池县,花马池镇
盐池（高沙窝）马斯特光伏电站项目,光伏,,,50,107.1166667,38,核准,宁夏回族自治区,吴忠市,盐池县,高沙窝镇
盐池（高沙窝）哈纳斯光伏电站项目,光伏,,,50,107.4762135,37.7660712,核准,宁夏回族自治区,吴忠市,盐池县,花马池镇
少白山风电场,风电,2009/11/25,2009,49.5,114.4667,25.3167,并网,广东省,攀枝花市,盐边县,桐子林镇
韶关南雄梓杉坳风电场项目,风电,2017/12/28,2017,49.5,114.4666667,25.31666667,并网,广东省,丽江市,永胜县,仁和镇
盐城市国能投资有限公司响水灌东盐场16MW集中式光伏电站项目,光伏,,,16,119.9166667,34.4,核准,江苏省,盐城市,响水县,灌东盐场
韶关南雄犁牛坪风电场,风电,2016/12/14,2016,49.5,114.1952758,25.08883709,并网,广东省,盐城市,射阳县,洋马镇
盐城国能光伏大丰港经济开发区15MW集中式光伏发电项目,光伏,,,15,120.75,33.11666667,核准,江苏省,盐城市,大丰区,火丰麋鹿国家级自然保护区
盐城国能大丰H5#海上风电场项目,风电,,,200,120.178,33.385,核准,江苏省,盐城市,亭湖区,五星街道
盐城国能大丰H16#海上风电场项目,风电,,,200,121.56,33.98,规划,,,,
盐城国能大丰H10#海上风电场项目,风电,,,150,121.37,33.49,规划,,,,
尚义万石沟风电场49.5兆瓦工程,风电,2012/1/1,2012,49.5,114.2733,41.518,并网,河北省,楚雄彝族自治州,元谋县,姜驿乡
尚义磨石山风电场49.5兆瓦工程,风电,2012/1/1,2012,49.5,114.1227,41.1122,并网,河北省,凉山彝族自治州,会理县,小黑箐镇
尚义花尔台风电场,风电,2015/3/3,2015,48,114.0943,41.0803,并网,河北省,攀枝花市,盐边县,桐子林镇
沿河县飞谯官风电场一期项目,风电,,,50,108.5201812,28.57550147,核准,贵州省,铜仁市,沿河土家族自治县,和平街道
炎陵县金紫仙风电场,风电,,,50,113.7888138,26.55187893,核准,湖南省,株洲市,炎陵县,霞阳镇
严关一期风电场,风电,,,50,110.6704461,25.68198884,核准,广西壮族自治区,桂林市,兴安县,兴安镇
尚义韩家庄风电场一期工程,风电,2010/12/1,2010,49.5,114,41.513,并网,河北省,延安市,延长县,交口镇
尚义韩家庄风电场二期工程,风电,2010/12/18,2010,49.5,114.1,41.45,并网,河北省,延安市,宝塔区,临镇
延寿县延寿变分散式风电项目,风电,,,3,128.33162,45.4519,规划,黑龙江省,哈尔滨市,延寿县,延寿镇
延津县石婆固乡25MWp光伏集中并网发电项目,光伏,,,25,114.2708055,35.15222013,核准,河南省,新乡市,延津县,僧固乡
延津昌盛日电太阳能科技有限公司河南延津榆林乡一期30MW光伏农业科技大棚电站项目,光伏,,,30,114.2366318,35.15896791,规划,河南省,新乡市,延津县,僧固乡
尚义二工地风电场一期,风电,2011/9/9,2011,49.5,114.0417,41.0533,并网,河北省,延边朝鲜族自治州,和龙市,民慧街道
延边敦化和平风电场一期工程项目,风电,,,49.5,101.2,27.5167,核准,四川省,凉山彝族自治州,盐源县,下海乡
延安子长新能源余家坪分散式风电项目,风电,,,10,109.7419491,37.31834935,核准,陕西省,延安市,子长市,南沟岔镇
延安市子长新能源开发有限责任公司子长寺湾风电场工程项目,风电,,,50,109.3945,37.11833333,核准,陕西省,延安市,子长市,安定镇
延安吉电新能源有限公司宝塔蟠龙一期风电场工程项目,风电,,,50,109.4348333,36.98333333,核准,陕西省,延安市,宝塔区,青化砭镇
延安吉电新能源有限公司宝塔蟠龙二期风电场工程项目,风电,,,50,109.4348333,36.98333333,核准,陕西省,延安市,宝塔区,青化砭镇
鄢陵县彭店乡49.5MW风电场项目,风电,,,50,114.17,34.17,核准,河南省,许昌市,鄢陵县,彭店镇
尚义大苏计风电场一期工程,风电,2016/9/30,2016,49.5,114.3117,41.521,并网,河北省,郑州市,荥阳市,乔楼镇
鄢陵彭店70MW风电场,风电,,,70,114.3166667,33.98333333,核准,河南省,周口市,扶沟县,固城乡
尚义朝力盖风电场49.5兆瓦工程,风电,2012/1/15,2012,49.5,114.1267,41.09,并网,河北省,巴音郭楞蒙古自治州,焉耆回族自治县,七个星镇
尚风新能源巴里坤三塘湖风电场一期49.5兆瓦风电项目,风电,2014/12/16,2014,49.5,121.9167,30.85,并网,上海市,巴音郭楞蒙古自治州,焉耆回族自治县,永宁镇
上海临港新城风力发电项目,风电,2010/9/3,2010,13.7,121.4867,30.9645,并网,上海市,巴音郭楞蒙古自治州,焉耆回族自治县,七个星镇
上海临港新城风电工程,风电,2010/12/23,2010,13.7,121.5167,31.2167,并网,上海市,烟台市,牟平区,大窑街道
上海临港海上风电二期项目,风电,2016/11/30,2016,100.8,121.550455,31.227348,并网,上海市,烟台市,牟平区,水道镇
上海老港风力发电项目,风电,2011/6/22,2011,19.5,121.8757,31.0068,并网,上海市,烟台市,招远市,张星镇
上海奉贤海湾风力发电工程,风电,2003/10/1,2003,3.4,121.4,31.6167,并网,上海市,烟台市,栖霞市,寺口镇
上海奉贤海湾风电场扩容工程,风电,2010/5/7,2010,14.75,121.4,31.6167,并网,上海市,烟台市,莱州市,文峰路街道
上海东海大桥100兆瓦海上风电示范项目,风电,2010/6/8,2010,102,121.715856,30.964982,并网,上海市,烟台市,芝罘区,奇山街道
上海电力大同浑源官儿乡风电100MW工程项目,风电,2016/11/2,2016,100,113.6333,39.4167,并网,山西省,烟台市,牟平区,武宁街道
上海崇明前卫风力发电项目扩建工程,风电,2011/12/30,2011,40,121.8833,31.5833,并网,上海市,,,
上海崇明前卫风力发电项目,风电,2011/12/29,2011,20,121.4,31.6167,并网,上海市,烟台市,牟平区,文化街道
上海崇明北沿风力发电项目,风电,2013/1/31,2013,48,112.8,22.25,并网,广东省,烟台市,海阳市,盘石店镇
商丘宁电宁陵县黄河故道300MW风电场项目（一期）,风电,2019/11/30,2019,100,115.3986535,34.3784624,并网,河南省,烟台市,海阳市,发城镇
商都县吉庆梁风电场天润风电公司4.95万千万项目,风电,2010/7/17,2010,49.5,113.5167,41.55,并网,内蒙古自治区,烟台市,福山区,高疃镇
商都县常胜梁风电场科智华远公司一期4.95万千瓦风力发电项目,风电,2014/9/18,2014,49.5,113.5167,41.55,并网,内蒙古自治区,烟台市,芝罘区,只楚街道
烟台东源集团招远夏甸风电场一期工程（49.5MW）,风电,,,49.5,120.3608897,37.37159578,核准,山东省,烟台市,招远市,梦芝街道
商都吉庆梁二期内蒙古京能4.95万千瓦风力发电项目,风电,2011/5/31,2011,49.5,113.5167,41.55,并网,内蒙古自治区,烟台市,招远市,阜山镇
商都风电场49.5MW风电项目,风电,2014/10/27,2014,49.5,113.5716,41.72,并网,内蒙古自治区,烟台市,牟平区,宁海街道
商都风电场,风电,1994/12/1,1994,3.6,113.5,41.69,并网,内蒙古自治区,昆明市,寻甸回族彝族自治县,仁德街道
亚洲新能源镇赉太平光伏发电项目,光伏,,,10,123.1936051,45.84719417,核准,吉林省,白城市,镇赉县,镇赉镇
汕尾红海湾15MW风电场,风电,2003/5/5,2003,16.5,111.56,22.6706,并网,广东省,酒泉市,肃州区,东北街道
汕头市濠江区达濠20MW风电场工程项目,风电,2009/7/1,2009,20,116.4,23.21,并网,广东省,酒泉市,肃州区,泉湖镇
亚洲新能源金湖县100MW风电场项目,风电,,,100,119.9833333,32.98333333,核准,江苏省,泰州市,兴化市,兴东镇
亚洲新能源大安舍力光伏发电项目,光伏,,,10,124.2855962,45.5069038,核准,吉林省,白城市,大安市,锦华街道
亚洲新能源宝应100MW风电场项目,风电,,,100,119.1833333,33.21666667,核准,江苏省,扬州市,宝应县,山阳镇
亚洲新能源(中国)有限公司正蓝旗10MW太阳能光伏发电项目,光伏,,,10,115.9856111,42.24132141,核准,内蒙古自治区,锡林郭勒盟,正蓝旗,上都镇
亚洲新能源（伊川）太阳能发电有限公司100MW光伏电站,光伏,,,100,112.4520649,34.49010736,核准,河南省,洛阳市,伊川县,城关街道
陕西省地方电力定边能源有限公司冯地坑风电场二期49.5MW工程,风电,2016/12/11,2016,49.5,107.8017615,37.71136204,并网,陕西省,淮安市,洪泽区,西顺河镇
陕西靖边鲁能风电一期47.5MW工程,风电,2010/12/31,2010,47.5,108.9025834,37.76479433,并网,陕西省,酒泉市,敦煌市,沙州镇
陕西华电神木高家堡风电场工程,风电,2015/12/25,2015,99,110.6990079,39.05087271,并网,陕西省,牡丹江市,穆棱市,河西镇
陕西华电靖边王渠则风电场一期49.5MW工程,风电,2013/12/7,2013,49.5,108.8725118,37.78032724,并网,陕西省,毕节市,黔西县,水西街道
鸭公嶂风电场,风电,,,63,115.82,27.43,核准,江西省,抚州市,乐安县,鳌溪镇
鸦儿崖乡50MW风电项目,风电,,,50,113.0038333,39.94966667,核准,山西省,大同市,云冈区,鸦儿崖乡
迅风定远县东部风电场项目,风电,,,50,117.658,32.519,核准,安徽省,滁州市,定远县,定城镇
寻乌县文峰乡上甲村柯树塘30MWp光伏发电项目,光伏,,,30,115.6475536,25.04198556,核准,江西省,赣州市,寻乌县,文峰乡
陕西华电靖边王渠则风电场二期49.5MW工程,风电,2013/12/7,2013,49.5,109.0488316,34.33609471,并网,陕西省,赣州市,寻乌县,文峰乡
寻乌爱康上甲村牛蹄窝50MWp农光互补光伏发电项目（一期30MWp),光伏,,,30,115.738118,25.01746716,核准,江西省,赣州市,寻乌县,吉潭镇
陕能榆阳小壕兔一期风电场工程项目,风电,2018/6/30,2018,100,109.726,38.68333333,并网,陕西省,昆明市,寻甸回族彝族自治县,河口镇
山阴织女泉风电项目(二期),风电,2014/2/26,2014,49.5,112.4189,39.9178,并网,山西省,昆明市,寻甸回族彝族自治县,河口镇
山阴蓿麻沟分散式风电项目,风电,2019/1/31,2019,6,112.7567,39.7367,并网,山西省,昆明市,寻甸回族彝族自治县,河口镇
雪原分散式风电项目,风电,,,3,129.3806393,44.59377689,核准,黑龙江省,牡丹江市,海林市,海林镇
山阴县织女泉三期4.95万千瓦风力发电项目,风电,2015/7/19,2015,49.5,112.4489,39.9478,并网,山西省,毕节市,威宁彝族回族苗族自治县,雪山镇
山阴县陆家窑6兆瓦分散式风力发电项目,风电,2016/3/29,2016,6,112.7667,39.7167,并网,山西省,毕节市,威宁彝族回族苗族自治县,羊街镇
山阴县梁头6兆瓦分散式风力发电项目,风电,2016/3/29,2016,6,112.7667,39.7167,并网,山西省,毕节市,威宁彝族回族苗族自治县,羊街镇
山阴台墎山分散式风电项目,风电,2019/1/31,2019,6,112.7467,39.7067,并网,山西省,毕节市,威宁彝族回族苗族自治县,雪山镇
山阴上喇叭分散式风电项目,风电,2019/1/31,2019,6,112.7767,39.7267,并网,山西省,毕节市,威宁彝族回族苗族自治县,大街乡
薛店镇南分散式风电项目,风电,,,10,111.55,35.34,核准,山西省,运城市,闻喜县,石门乡
山阴偏岭风电场二期50MW风力发电项目,风电,2018/11/14,2018,50,111.7833,38.4167,并网,山西省,曲靖市,宣威市,宛水街道
山阴偏岭49.5兆瓦风力发电项目,风电,2014/11/14,2014,49.5,112.4667,39.9667,并网,山西省,南阳市,桐柏县,月河镇
山阴大团山分散式风电项目,风电,2019/1/31,2019,6,112.4789,39.9765,并网,山西省,,济源市,王屋镇
山西中盛达吕梁岚县顺会4.8万千瓦风力发电项目,风电,2016/12/27,2016,48,112.4667,39.9667,并网,山西省,菏泽市,牡丹区,李村镇
山西漳泽电力朔州山阴织女泉风电49.5MW工程项目,风电,2012/5/31,2012,49.5,111.7933,38.4267,并网,山西省,菏泽市,牡丹区,李村镇
山西雁门关风电场,风电,2013/1/5,2013,48,111.5,38.1667,并网,山西省,菏泽市,鄄城县,古泉街道
宣化中核150兆瓦奥运迎宾光伏廊道项目（宣化县）,光伏,,,30,114.9833333,40.3,核准,河北省,张家口市,涿鹿县,武家沟镇
山西昔阳西寨风电场200MW工程,风电,2015/6/6,2015,200,112.2,39.1333,并网,山西省,张家口市,宣化区,王家湾乡
宣化县航天新能源崞村风电场,风电,,,100,115.024,40.4654,核准,河北省,张家口市,宣化区,崞村镇
山西盛达吕梁岚县王狮风电场项目,风电,2017/12/12,2017,48,112.4167,39.3167,并网,山西省,张家口市,下花园区,辛庄子乡
山西神池霸业梁风电场(二期)项目,风电,2010/5/21,2010,49.5,112,39.2833,并网,山西省,张家口市,宣化区,王家湾乡
山西平鲁败虎堡一期扩容工程,风电,2014/1/27,2014,15,112.4499,39.3567,并网,山西省,怀化市,会同县,若水镇
溆浦紫荆山风电场,风电,,,49.5,110.5295671,28.46029248,核准,湖南省,怀化市,沅陵县,沅陵镇
溆浦县太阳山风电场,风电,,,50,110.4876354,28.47187479,核准,湖南省,怀化市,沅陵县,凉水井镇
山西龙源神池南桦山风电场一期（49.5兆瓦）,风电,2012/3/7,2012,49.5,114.25,40.6167,并网,河北省,怀化市,沅陵县,沅陵镇
溆浦太阳山10万千瓦风电项目,风电,,,100,109.9754411,27.62252246,核准,湖南省,怀化市,鹤城区,黄金坳镇
许继蓝天台前县分散式风电场,风电,,,8,115.88,35.94,核准,河南省,濮阳市,台前县,孙口镇
许继蓝天石湖镇风电项目,风电,,,20,119.207,33.727,规划,江苏省,淮安市,涟水县,保滩街道
许继科左后旗巴日嘎斯塔拉风电场,风电,,,48,122.2933,43.52,核准,内蒙古自治区,通辽市,科尔沁区,木里图镇
许昌浦心70MW光伏农业一体化发电项目,光伏,,,70,113.5020858,33.91590797,规划,河南省,许昌市,襄城县,库庄镇
山西龙源神池黄花母风电场49.5MW,风电,2012/3/14,2012,49.5,114.2667,39.7667,并网,山西省,商丘市,夏邑县,歧河乡
山西晋安通风力发电有限公司绛县陈村富家山一期100MW风电场项目,风电,2017/9/22,2017,100,111.7,35.46666667,并网,山西省,济宁市,微山县,高楼乡
山西华电阳高南顶山风电场48兆瓦风力发电项目,风电,2013/12/26,2013,48,114.2667,39.7667,并网,山西省,盐城市,响水县,灌东盐场
山西华电广灵甸顶山三期49.5兆瓦风力发电项目,风电,2013/6/24,2013,49.5,114.2967,39.7967,并网,山西省,济宁市,微山县,高楼乡
山西华电广灵甸顶山风电场二期49.5MW,风电,2012/12/23,2012,49.5,112.1833,39.1833,并网,山西省,徐州市,沛县,安国镇
山西华电汾阳杨家庄100MW风电项目,风电,2018/6/22,2018,100,113.25,39.1667,并网,山西省,徐州市,铜山区,柳泉镇
山西福光风电有限公司朔城区牛家岭48兆瓦风电项目,风电,2014/12/26,2014,48,113.25,39.1667,并网,山西省,徐州市,睢宁县,魏集镇
山西繁峙云雾峪风电场工程,风电,2011/3/4,2011,49.5,111.05,36.9,并网,山西省,徐州市,沛县,汉兴街道
山西繁峙云雾峪风电场二期发电项目,风电,2014/10/22,2014,49.5,111.06,36.94,并网,山西省,滁州市,凤阳县,官塘镇
徐州今典科技发展有限公司徐州市20MW鱼塘水面光伏电站项目,光伏,,,20,116.62,34.74,核准,江苏省,徐州市,丰县,凤城街道
山西盾安隰县98MW风电项目,风电,2018/7/22,2018,98,117.6,37.7167,并网,山东省,徐州市,沛县,沛城街道
山西大唐国际左云三期（21MW）风力发电项目,风电,2010/12/31,2010,21,121.15,36.7667,并网,山东省,徐州市,丰县,王沟镇
徐五林风电场工程,风电,,,48,114.6267,41.86,核准,河北省,张家口市,康保县,康保镇
山东腾飞新能源有限公司陵城风力发电一期项目,风电,2018/7/18,2018,76,116.8361667,37.43333333,并网,山东省,湛江市,徐闻县,迈陈镇
山东省烟台市海阳垛山风电场49.5MW风电项目,风电,2013/9/1,2013,49.5,121.17,36.7667,并网,山东省,湛江市,徐闻县,城北乡
山东省荣成东楮岛一期15MW风力发电场,风电,2006/3/9,2006,13,122.481,37.12,并网,山东省,湛江市,徐闻县,城北乡
山东润海海阳辟雷山风电场一期140MW工程项目,风电,2017/9/11,2017,140,121.2666667,36.98333333,并网,山东省,湛江市,徐闻县,南山镇
山东润海海阳辟雷山风电场二期110MW工程项目,风电,2018/11/14,2018,110,121.1284819,36.71177541,并网,山东省,湛江市,徐闻县,城北乡
徐闻黄塘风电场,风电,,,49.5,110.3990172,20.58015717,核准,广东省,湛江市,徐闻县,锦和镇
徐闻合溪水库50MW光伏发电项目,光伏,,,50,110.182473,20.331724,核准,广东省,湛江市,徐闻县,徐城街道
山东润海海阳峨山风电场,风电,2014/7/28,2014,49.5,121.2238147,36.91230762,并网,山东省,淮安市,盱眙县,官滩镇
盱眙高传风电场二期项目,风电,,,50,118.551441,33.018255,核准,江苏省,淮安市,盱眙县,盱城街道
岫岩县偏岭镇25MWp地面光伏发电项目,光伏,,,25,123.2,40.45,核准,辽宁省,鞍山市,岫岩满族自治县,偏岭镇
山东牟平一期42MW风力发电项目,风电,2012/2/26,2012,42,121.6873426,37.29700316,并网,山东省,张家口市,涿鹿县,矾山镇
山东鲁萨48MW风力发电场项目,风电,2016/1/30,2016,48,117.6031121,37.83513606,并网,山东省,宿州市,埇桥区,苗庵乡
山东临沭青云49.9MW风电项目,风电,2016/5/12,2016,49.9,118.6563763,34.91463712,并网,山东省,宿州市,萧县,白土镇
山东莱西河头店风电场,风电,2017/7/19,2017,48,120.4292194,36.98196034,并网,山东省,宿州市,萧县,龙城镇
山东莱西东大寨风电场,风电,2017/7/19,2017,48,120.44,36.87,并网,山东省,宿州市,埇桥区,宿州经济技术开发区北杨寨行政管理区
山东凯润昌黎滦河口49.5MW风电项目,风电,2018/4/8,2018,49.5,119.1566,39.4667,并网,河北省,宿州市,埇桥区,宿州经济技术开发区鞋城
山东东明东南100兆瓦风电项目,风电,2019/11/30,2019,100,115.05,35.13,并网,山东省,宿州市,埇桥区,蕲县镇
山东德州陵城风电场一期,风电,2018/7/3,2018,76,116.84822,37.4627,并网,山东省,宿州市,埇桥区,符离镇
山东大唐国际东营一期风电场工程,风电,2008/12/31,2008,49.5,118.8767,37.5234,并网,山东省,宿州市,埇桥区,符离镇
宿州北控埇桥区聚融风电场项目,风电,,,50,116.937,33.662,核准,安徽省,宿州市,埇桥区,三八街道
三义寨风电场,风电,2018/10/1,2018,45,114.83,34.84,并网,河南省,宿迁市,宿豫区,大兴镇
三峡张家口尚义石井风风电一期49.5MW工程项目,风电,2015/5/25,2015,49.5,114.2333,41.2667,并网,河北省,宿迁市,泗洪县,半城镇
三峡伊春铁力耳朵眼风电28.05MW工程项目,风电,2007/5/30,2007,28.05,128.9833,46.9833,并网,黑龙江省,宿迁市,宿城区,洋河镇
宿迁晶辉仰化15MW牧光互补光伏发电项目,光伏,,,15,118.63,33.68667,规划,江苏省,宿迁市,泗阳县,众兴镇
三峡伊春带岭带岭东山风电37.5MW工程项目,风电,2013/9/24,2013,37.5,129.1667,47.05,并网,黑龙江省,宿迁市,宿城区,龙河镇
修水张澄湖风电场项目,风电,,,64,114.4607271,29.05596836,核准,江西省,九江市,修水县,杭口镇
修水县全丰镇80MWp农光互补光伏电站项目,光伏,,,80,114.6022913,29.07807247,核准,江西省,九江市,修水县,宁州镇
修水县庙岭乡戴家村80MWp地面光伏电站项目,光伏,,,80,114.5516018,29.07894673,核准,江西省,九江市,修水县,宁州镇
修水县爱康新能源科技有限公司大椿乡30MWp林光互补光伏电站项目,光伏,,,30,114.6094736,29.10293299,核准,江西省,九江市,修水县,四都镇
修水眉毛山风电场项目,风电,,,50.6,114.7333333,29,核准,江西省,九江市,修水县,黄沙镇
雄风定边30兆瓦光伏电站项目,光伏,,,30,107.7502778,37.56666667,核准,陕西省,榆林市,定边县,砖井镇
三峡伊春带岭大箐山风电16.15MW工程项目,风电,2006/12/29,2006,16.15,129.9833,46.9833,并网,黑龙江省,黔西南布依族苗族自治州,兴义市,清水河镇
三峡盐城响水风电201MW工程项目,风电,2011/4/1,2011,201,119.5667,34.2,并网,江苏省,黔西南布依族苗族自治州,兴义市,白碗窑镇
兴义市白碗窑风电场一期项目,风电,,,50,105.0405789,25.14233452,核准,贵州省,黔西南布依族苗族自治州,兴义市,郑屯镇
三峡新能源伊吾淖毛湖风电场一期49.5兆瓦风电项目,风电,2014/12/25,2014,49.5,88.3656,43.367,并网,新疆维吾尔自治区,十堰市,郧西县,城关镇
兴业龙安风电场工程,风电,,,50,109.8813844,22.73481999,核准,广西壮族自治区,玉林市,兴业县,石南镇
兴业龙安风电场二期工程,风电,,,50,109.893144,22.73131447,核准,广西壮族自治区,玉林市,兴业县,石南镇
兴业葵阳风电场,风电,,,130,110.6969033,25.68041785,核准,广西壮族自治区,桂林市,兴安县,兴安镇
兴县魏家滩风电项目,风电,,,25,111.141647,37.51934207,核准,山西省,吕梁市,离石区,莲花池街道
兴县石楼山风电场一期5万千瓦风电项目,风电,,,50,111.1276,38.46242,核准,山西省,吕梁市,兴县,蔚汾镇
兴县宏瑞信友风电项目,风电,,,25,111.14165,37.51934,核准,山西省,吕梁市,离石区,莲花池街道
兴仁县放马坪风电场项目,风电,,,48,105.2770681,25.49667067,核准,贵州省,黔西南布依族苗族自治州,兴仁市,下山镇
兴宁市叶塘镇100MW农光互补光伏发电综合利用项目,光伏,,,100,115.737579,24.142294,核准,广东省,梅州市,兴宁市,兴田街道
兴宁市阳星200MW农光互补光伏发电综合利用项目,光伏,,,200,115.737579,24.142294,核准,广东省,梅州市,兴宁市,兴田街道
兴宁德融新能源水口荷树村15兆瓦地面光伏电站项目,光伏,,,15,115.7262171,24.13937287,核准,广东省,梅州市,兴宁市,兴田街道
三峡新能源阳西沙扒300MW海上风电场项目,风电,2019/11/29,2019,300,111.6699401,21.44384613,并网,,凉山彝族自治州,美姑县,井叶特西乡
兴澜实业凉山雷波拉咪南风电48MW工程项目,风电,,,48,103.5904444,28.28955095,核准,四川省,凉山彝族自治州,雷波县,海湾乡
三峡新能源新疆达坂城风电场一期,风电,2012/7/12,2012,49.5,106.4,37.5167,并网,宁夏回族自治区,乌兰察布市,商都县,三大顷乡
三峡新能源锡铁山矿区49.5兆瓦风电场,风电,2013/12/20,2013,49.5,95.60858599,37.97778232,并网,青海省,乌兰察布市,丰镇市,官屯堡乡
三峡新能源吴忠太阳山一期风电项目,风电,2015/12/21,2015,50,116.7667,31.0167,并网,安徽省,黔西南布依族苗族自治州,兴义市,黄草街道
三峡新能源吴忠太阳山二期风电项目,风电,2015/12/29,2015,50,113.8833,29.25,并网,湖北省,桂林市,兴安县,湘漓镇
三峡新能源桐城市黄甲风电场项目,风电,2015/10/9,2015,49.5,116.46,31.1,并网,安徽省,桂林市,兴安县,湘漓镇
三峡新能源通城黄龙山风电场,风电,2017/12/20,2017,74,113.53,29.155,并网,湖南省,桂林市,兴安县,湘漓镇
兴安县界首一期50MW风电场工程项目,风电,2019/1/2,2019,50,110.6,25.71666667,核准,广西壮族自治区,桂林市,兴安县,严关镇
兴安县界首二期50MW风电场工程项目,风电,2019/1/2,2019,50,110.7666667,25.55,核准,广西壮族自治区,桂林市,兴安县,漠川乡
三峡新能源调兵山风电场,风电,2008/2/1,2008,49.5,123.478518,42.386413,并网,辽宁省,桂林市,兴安县,湘漓镇
兴安热电科尔沁右翼中旗风电项目,风电,,,1000,122.0567,44.9,规划,内蒙古自治区,兴安盟,科尔沁右翼中旗,高力板镇
兴安盟兴昱能源科右前旗德伯斯50MWp太阳能光伏电站项目,光伏,,,50,119.8166667,45.8,核准,内蒙古自治区,兴安盟,科尔沁右翼中旗,哈日诺尔苏木
三峡新能源绥德发电有限公司绥德张家峰风电场一期工程项目,风电,2018/6/27,2018,50,110.4166667,37.5,并网,陕西省,兴安盟,突泉县,六户镇
三峡新能源四子王旗幸福风电场一期400MW风电项目,风电,2014/12/22,2014,400,111.67,41.51,并网,内蒙古自治区,兴安盟,科尔沁右翼中旗,巴彦呼舒镇
三峡新能源舒城县庐镇风电场项目,风电,2017/12/18,2017,21,116.49,31.9,并网,安徽省,兴安盟,科尔沁右翼中旗,代钦塔拉苏木
三峡新能源泉眼沟风电场,风电,2010/11/18,2010,49.5,90.6708,45.0167,并网,新疆维吾尔自治区,兴安盟,科尔沁右翼前旗,科尔沁镇
兴安盟科右中旗农光互补平价上网发电项目,光伏,,,40,121.747216,44.824944,核准,内蒙古自治区,兴安盟,科尔沁右翼中旗,高力板镇
三峡新能源米脂姬岔5万千瓦风电场项目,风电,2019/12/23,2019,50,110.3333333,37.83333333,并网,陕西省,兴安盟,科尔沁右翼中旗,新佳木苏木
三峡新能源六师北塔山牧场200MW风电项目,风电,2019/12/20,2019,200,91.1434333,43.225,并网,新疆维吾尔自治区,兴安盟,科尔沁右翼中旗,高力板镇
三峡新能源六师北塔山风电一期49.5兆瓦项目,风电,2015/12/25,2015,49.5,90.7125,45.0192,并网,新疆维吾尔自治区,兴安盟,科尔沁右翼中旗,高力板镇
三峡新能源六师北塔山风电二期49.5兆瓦项目,风电,2015/12/25,2015,49.5,90.7125,45.0458,并网,新疆维吾尔自治区,兴安盟,科尔沁右翼前旗,阿力得尔苏木
三峡新能源六师北塔山风电场四期49.5MW项目,风电,2015/12/25,2015,49.5,87.6167,43.812,并网,新疆维吾尔自治区,兴安盟,科尔沁右翼前旗,巴日嘎斯台乡
三峡新能源六师北塔山风电场三期49.5MW项目,风电,2015/12/25,2015,49.5,124.5833,42.9833,并网,吉林省,兴安盟,科尔沁右翼前旗,额尔格图镇
三峡新能源利川安家坝风电场,风电,2017/12/26,2017,48,108.870212,30.39287783,并网,湖北省,兴安盟,科尔沁右翼前旗,额尔格图镇
三峡新能源金昌风电有限公司永昌县黄毛坡49.5兆瓦风电场项目,风电,2013/6/5,2013,49.5,102.0822817,38.337196,并网,甘肃省,兴安盟,科尔沁右翼前旗,察尔森镇
兴安盟华灿能源有限公司科右前旗地面光伏一期30MWp并网发电项目,光伏,,,30,121.9521993,46.07675127,核准,内蒙古自治区,兴安盟,科尔沁右翼前旗,科尔沁镇
三峡新能源金昌风电有限公司金川区马岗49.5兆瓦风电场项目,风电,2014/3/16,2014,49.5,102.3939402,38.60139701,并网,甘肃省,桂林市,兴安县,兴安镇
三峡新能源金昌风电有限公司金川区红崖山49.5兆瓦风电场项目,风电,2015/11/20,2015,49.5,102.0306181,38.36510729,并网,甘肃省,桂林市,兴安县,兴安镇
三峡新能源金昌风电有限公司金川区红山梁49.5兆瓦风电场项目,风电,2015/11/20,2015,49.5,102.3785613,38.62068413,并网,甘肃省,邢台市,信都区,太子井乡
三峡新能源江苏大丰300兆瓦海上风电项目,风电,2019/10/31,2019,100,120.537,33.257,并网,江苏省,邯郸市,鸡泽县,曹庄镇
三峡新能源广西天峨交连岭风电场,风电,2020/7/24,2020,100,106.9212,25.1016,并网,广西壮族自治区,邢台市,信都区,西黄村镇
邢台市内丘县禹川30万千瓦普通光伏电站,光伏,,,300,114.518493,37.292858,核准,河北省,邢台市,内丘县,内丘镇
三峡新能源大连市庄河III（300MW）海上风电场项目,风电,2019/1/18,2019,300,123.3,39.55,并网,,邢台市,内丘县,柳林镇
邢台丰阳邢台县1.5万千瓦（农光互补）光伏电站项目,光伏,,,15,104.259481,26.879247,核准,贵州省,毕节市,威宁彝族回族苗族自治县,海边街道
邢台丰阳新能源开发有限责任公司皇寺镇20MWp光伏电站发电项目,光伏,,,20,114.35,37.16666667,核准,河北省,邢台市,信都区,皇寺镇
三峡新能源大柴旦风电有限公司锡铁山流沙坪二期100兆瓦风电项目,风电,2018/12/21,2018,100,95.33333333,37.18333333,并网,青海省,济宁市,泗水县,济河街道
三峡新能源大柴旦风电有限公司锡铁山流沙坪49.5兆瓦风电项目,风电,2016/3/19,2016,49.5,95.59609688,37.94410692,并网,青海省,淮南市,寿县,安丰镇
